Entity ID,Symbol,Name,GICS Sector Name,GICS Ind Name,Country of Primary Listing,Sec Type ,Det Sec Type Desc,Net Sales 1999,Net Sales 2000,Net Sales 2001,Net Sales 2002,Net Sales 2003,Net Sales 2004,Net Sales 2005,Net Sales 2006,Net Sales 2007,Net Sales 2008,Net Sales 2009,Net Sales 2010,Net Sales 2011,Net Sales 2012,Net Sales 2013,Net Sales 2014,Net Sales 2015,Net Sales 2016,Net Sales 2017,Net Sales 2018
05JFB6-E,577262,CANCOM SE,Information Technology,IT Services,GERMANY,SHARE,Equity,60.96365612,145.5294652,217.762081,250.3807044,217.1241035,256.9978097,280.8754852,332.6733123,410.7996401,505.6867247,58.14170699,130.3223622,118.889868,203.2819076,620.3067214,638.8183885,706.83777,1131.758142,1460.190005,1626.761653
05J1H2-E,672630,Challenger Limited,Financials,Diversified Financial Services,AUSTRALIA,SHARE,Equity,27.97285932,8.520044453,17.43648292,7.44897732,18.83243498,291.8772236,1432.775067,1677.186954,1731.554103,2403.511105,2098.311187,2439.266593,2339.385269,1981.282272,2944.60426,3044.515305,3620.127182,1208.117864,6700.569391,1626.001408
0014V8-E,SYKE,"Sykes Enterprises, Incorporated",Information Technology,IT Services,UNITED STATES,SHARE,Equity,575.03989,603.606,496.722,452.737,480.359,466.713,494.918,574.223,710.12,819.19,1053.59202,949.201306,698.0914593,666.4533443,959.1601705,1015.992835,1316.183658,1460.595,1349.142095,1625.741
05HXQB-E,219174,Union De Cervecerias Peruanas Backus & Johnston SAA,Consumer Staples,Beverages,PERU,SHARE,Equity,340.3067257,464.3557067,474.7470711,570.5866394,558.5145093,497.9353505,530.3446767,558.4953842,710.7844166,860.8045623,2509.231164,2808.799025,2877.376665,8146.753971,6118.901625,5464.819194,5088.328804,1372.941158,8500.402602,1625.719551
05HX51-E,B00FYK,PT Indosat Tbk Class B,Communication Services,Wireless Telecommunication Services,INDONESIA,SHARE,Equity,349.2837786,338.6901901,511.61254,726.5700529,960.966732,1179.842487,1193.08515,1335.456232,1803.778645,1932.651719,2732.872404,3256.741555,3385.908443,3636.718203,1852.984751,1776.942354,2168.054753,2194.265488,1922.453013,1625.335881
000W64-E,SEIC,SEI Investments Company,Financials,Capital Markets,UNITED STATES,SHARE,Equity,456.192,598.806,658.013,618.459,631.011,700.71,774.824,1176.871,1372.293,1250.415,3337.10455,4449.301181,3101.902409,4035.462735,5925.215821,6696.12929,8627.084248,1400.838,11316.01039,1624.989
06SG6N-E,B126DV,Oman Oil Marketing Co.,Energy,Oil Gas & Consumable Fuels,OMAN,SHARE,Equity,NA,147.3470531,182.2103037,170.3234263,152.365144,183.851159,234.3998844,315.3191284,396.6394553,441.734363,146.6015713,193.3743656,274.2506689,342.9614367,345.0750125,358.603266,320.3642473,1106.223942,234.4312552,1624.519047
05JLRM-E,4337,PIA Corporation,Consumer Discretionary,Diversified Consumer Services,JAPAN,SHARE,Equity,606.2557468,669.0866778,645.1849062,695.2232314,758.1420185,796.5910634,849.8165807,855.5982273,859.19029,997.580205,181.658467,138.6615356,145.2518767,186.7863136,234.513139,239.0840751,280.636373,1410.762889,937.6207917,1624.108707
05J0ZB-E,680327,"Shenzhen Cereals Holdings Co., Ltd. Class B",Consumer Staples,Food Products,CHINA,SHARE,Equity,7.935487735,9.525258988,7.742601285,9.319788339,7.464854852,7.799894802,9.919919292,12.8145669,25.05389456,21.71840543,257.4871028,274.8114346,291.3022629,323.0813705,301.8849068,362.3880715,748.7749687,40.97888461,864.2962343,1623.605023
05HWVL-E,618785,"Chang Hwa Commercial Bank, Ltd.",Financials,Banks,TAIWAN,SHARE,Equity; some share ownership restricted to domestic residents,1399.398485,2212.79775,1850.667711,1375.0502,1113.332309,1198.278367,1332.843833,1550.025349,1656.111419,1561.323383,2960.590801,5515.936723,3677.103169,3977.81173,4771.091557,4539.533294,4042.377034,1331.618575,5234.979764,1622.607098
05MK49-E,B11WYH,Bank Muscat SAOG,Financials,Banks,OMAN,SHARE,Equity,NA,NA,314.6747689,315.7442176,313.862655,328.6294479,361.7919301,493.544603,692.0865591,880.4127323,2305.644823,3364.293661,3080.671767,3049.42722,3555.422036,3299.544188,2809.350033,1392.755326,2758.264572,1622.288657
000JQM-E,FCNCA,"First Citizens BancShares, Inc. Class A",Financials,Banks,UNITED STATES,SHARE,Equity,794.167,860.006,923.493,819.72,748.703,771.647,929.286,1104.757,1199.526,1127.097,1721.495512,1991.110866,1795.788298,1709.064953,2122.336625,3076.226099,3084.622276,1472.365,4789.780044,1619.303
05HZQ4-E,BZ12TW,Vifor Pharma AG,Health Care,Pharmaceuticals,SWITZERLAND,SHARE,Equity,1253.081376,1214.120223,1269.214545,1478.325724,2007.916205,1626.569724,1675.67031,1717.563099,2107.658421,2497.508791,2357.920098,3940.027961,3819.644937,3767.138227,6563.220449,5180.898684,10220.7789,1184.571139,8330.939041,1619.148743
05HZP9-E,4681,"Resorttrust, Inc.",Consumer Discretionary,Hotels Restaurants & Leisure,JAPAN,SHARE,Equity,549.0901034,576.6678935,491.4577203,538.8821872,632.8934809,690.1256321,730.0592696,830.0779969,916.1669066,867.5187745,608.7276066,874.6720937,764.7665289,1014.799678,1888.079974,2286.532978,2891.253928,1325.55454,2467.085202,1619.031818
05J5G1-E,670954,SeAH Steel Holdings Corporation,Materials,Metals & Mining,SOUTH KOREA,SHARE,Equity,752.3366082,1003.352018,569.7496207,599.1160406,699.1166312,923.8960722,1152.069752,1318.590569,1587.566799,2008.805903,186.2641905,274.3853882,344.7916487,519.5338919,502.0135354,433.4257968,274.7856976,1549.306542,539.1620602,1618.955251
062LQV-E,632098,"Henan Pinggao Electric Co., Ltd. Class A",Industrials,Electrical Equipment,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,61.64653042,60.45412045,59.5849022,66.94699722,90.26642585,140.6419211,187.3395129,263.1223285,221.6808191,369.1521256,1523.260595,1693.932654,1086.489879,955.6335593,1366.318985,2720.871442,3415.820113,1323.297853,2081.640689,1618.649109
05HXMR-E,608624,DiGi.Com Bhd,Communication Services,Wireless Telecommunication Services,MALAYSIA,SHARE,Equity; some share ownership restricted to domestic residents,164.8192735,NA,238.8955263,339.3589474,450.9286842,587.8165789,761.6603754,996.0145719,1269.416054,1444.314701,4986.536358,6202.854662,9516.403837,13449.88506,11773.46958,13719.93433,9778.735592,1592.458897,9797.9985,1617.472056
05YLYF-E,608807,Zhejiang Orient Financial Holdings Group Co. Ltd. Class A,Consumer Discretionary,Distributors,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,311.5295319,375.4329601,374.9361257,440.0201761,618.9127867,624.211839,740.6140704,657.6407537,744.1865216,705.8886838,713.749019,662.7450434,572.6129621,693.6742216,1047.868761,1525.219771,1545.938164,871.413686,2541.898233,1617.234088
05J39C-E,8171,"Maxvalu Chubu Co., Ltd.",#NAME?,#NAME?,JAPAN,SHARE,Equity,412.6594373,552.2700579,508.3192688,553.2465817,621.6545486,702.6571324,709.2887807,857.1071738,959.4569977,1129.750255,244.4328508,274.9064101,283.8197738,262.2904717,337.862537,343.8281527,320.7889114,1638.470182,398.6195373,1616.073627
05HZ5K-E,620267,"Advantech Co., Ltd.",Information Technology,Technology Hardware Storage & Peripherals,TAIWAN,SHARE,Equity,139.6132592,216.5508986,217.6530477,242.8860503,325.0411968,401.2800159,385.2053646,452.0590097,496.6338332,550.4808143,1158.618259,1460.430286,1527.150982,2366.110627,3928.061732,4665.231612,4068.467039,1302.361258,4930.535454,1615.897379
05J289-E,610116,Tata Chemicals Limited,Materials,Chemicals,INDIA,SHARE,Equity; some share ownership restricted to domestic residents,327.0320599,302.5283625,291.0077784,314.3216852,540.9553458,652.2684774,896.1175719,1271.869031,1484.194647,2642.520855,1628.27055,2243.894861,1493.613922,1641.106545,1132.204316,1752.792477,1545.529426,1534.25878,2917.05952,1615.083664
000YK7-E,VLGEA,"Village Super Market, Inc. Class A",Consumer Staples,Food & Staples Retailing,UNITED STATES,SHARE,Equity,768.138686,803.359626,820.627178,883.337175,902.42,957.64705,983.679,1016.817,1046.435,1127.762,364.9952016,442.8270073,389.1960059,454.1252222,429.6435667,384.7674595,372.7470966,1634.904,329.9856319,1615.045
05L2RV-E,640988,"Harbin Pharmaceutical Group Co., Ltd. Class A",Health Care,Pharmaceuticals,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,537.5016988,770.2167373,645.4197443,783.1845841,832.4668111,862.1511591,1032.10175,1162.304072,1089.814568,1394.898517,3360.164025,4253.920854,1880.373301,1902.002567,1941.586967,2682.74592,3522.7881,2111.728355,2275.49865,1614.773924
001XGZ-E,*CCO,Cameco Corporation,Energy,Oil Gas & Consumable Fuels,CANADA,SHARE,Equity,499.2109926,463.8054291,452.5623937,476.5607975,590.531433,805.6959811,1083.306432,1615.020818,2151.821577,2679.257739,12710.1489,15967.86866,7136.571357,7778.333773,8203.361014,6509.680394,4863.715062,1835.130057,3667.470177,1613.751593
06246F-E,676939,"Shenyang Chemical Industry Co., Ltd. Class A",Materials,Chemicals,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,145.2797894,253.8370267,218.0314395,228.4001811,299.4855741,381.8535289,420.6263049,522.0687971,712.3227429,844.9097673,795.7862257,850.5202702,582.8016156,447.6699792,417.04472,542.2511782,1000.792964,1307.502416,743.754598,1612.544329
000JJW-E,FOE,Ferro Corporation,Materials,Chemicals,UNITED STATES,SHARE,Equity,1355.283,1447.284,1501.059,1528.454,1622.37,1843.721,1882.305,2041.525,2204.785,2245.152,664.803184,1261.71913,423.3321743,361.7288336,1111.090797,1127.338564,964.1039561,1145.292,1978.186696,1612.408
05J1LM-E,6849,Nihon Kohden Corporation,Health Care,Health Care Equipment & Supplies,JAPAN,SHARE,Equity,564.0864314,603.4892354,575.0692337,621.327741,735.6898884,779.678878,798.3695288,826.9474024,917.1906252,1084.950274,723.1433641,987.480428,1129.564054,1385.694232,1598.014694,2282.64418,2193.017873,1535.587997,2082.969457,1612.331766
06230W-E,B04S94,"CJ CGV Co., Ltd",Communication Services,Entertainment,SOUTH KOREA,SHARE,Equity,NA,NA,71.1838522,109.4763724,152.989441,189.3853904,275.992791,347.3562452,427.696743,371.3932292,389.518067,508.6692817,476.9576511,619.1544307,872.2386865,1039.631377,2273.954385,1234.492438,1466.694023,1607.748742
05HJ29-E,B14NJ7,Amplifon S.p.A.,Health Care,Health Care Providers & Services,ITALY,SHARE,Equity,264.6216663,317.8835728,322.8040184,369.5907068,501.0942223,584.1837367,661.3834886,769.5910237,914.2845861,938.5733255,864.0132033,1093.64281,937.3144281,1105.120979,1246.93309,1332.783733,1957.571955,1253.428776,3489.621067,1607.095225
05J4TH-E,BN791J,AF Poyry AB Class B,Industrials,Professional Services,SWEDEN,SHARE,Equity,193.8463826,190.0190305,189.5327238,197.0173382,246.9266794,290.7262617,303.3898439,422.2710338,571.4512238,692.8087548,466.2774088,705.4621135,551.4782892,943.8385104,1369.859351,1258.752017,1329.892604,1292.954787,1729.168984,1606.184412
05HZY5-E,8022,Mizuno Corporation,Consumer Discretionary,Leisure Products,JAPAN,SHARE,Equity,1400.19009,1385.070011,1152.763331,1149.816046,1245.565733,1336.498001,1345.425861,1383.064163,1522.61956,1611.035278,650.9307033,684.8964442,683.9734855,594.7944588,675.1715639,652.8456448,638.5229991,1742.749469,782.1293848,1606.100628
002NFR-E,B0WM39,Vilmorin & Cie SA,Consumer Staples,Food Products,FRANCE,SHARE,Equity,404.1440426,376.9965715,378.0065715,391.2502398,453.5948322,585.8902265,621.9443834,605.2903302,1224.401887,1315.543582,1662.008078,1968.260878,1646.201024,2124.752152,2536.749821,1938.195493,1498.229569,1469.97277,2210.032517,1604.937802
05WTZZ-E,650303,"5I5J Holding Group Co., Ltd. Class A",Consumer Discretionary,Multiline Retail,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,113.2533539,90.76259728,75.33698687,68.61499937,82.01759633,100.650032,102.6759861,162.6964828,148.7693317,165.0351073,239.5851746,221.290804,213.0455131,200.9635348,218.2337208,464.9301947,2279.703853,275.3471809,2381.201149,1604.086993
000PK2-E,MATW,Matthews International Corporation Class A,Industrials,Commercial Services & Supplies,UNITED STATES,SHARE,Equity,239.329223,262.364902,283.282,428.086,458.865,508.801,639.822,715.891,749.352,818.623,1074.627317,1031.21037,893.8692255,882.7178757,1162.486019,1599.977547,1757.542923,1480.464,1697.467084,1602.58
000XRN-E,TWI,"Titan International, Inc.",Industrials,Machinery,UNITED STATES,SHARE,Equity,588.023,543.069,457.475,462.82,491.672,510.571,470.133,679.454,837.021,1036.7,285.9667108,690.8367234,821.2703241,1036.934512,962.8289618,569.8743126,212.0783818,1265.497,769.1034629,1602.408
003LBM-E,9997,"Belluna Co., Ltd.",Consumer Discretionary,Internet & Direct Marketing Retail,JAPAN,SHARE,Equity,553.9302356,700.9901485,723.6781353,866.4822613,973.8667575,1070.787398,1077.291308,1111.207097,1095.230166,1092.79487,229.1775811,314.6922432,419.9920362,398.5970757,548.127423,476.7354606,630.3973393,1348.909034,1198.084252,1601.889425
05J0DG-E,7296,"F.C.C.Co., Ltd.",Consumer Discretionary,Auto Components,JAPAN,SHARE,Equity,489.8044731,571.1658922,568.7606298,679.9737737,793.1588855,938.5321581,1038.550945,1094.040148,1170.250365,1205.81073,927.3990071,1228.068597,1070.122988,1087.402351,1049.825285,919.0038039,1131.696809,1451.84796,1384.680544,1601.564792
